d_case_no,d_name,d_last_kno_addr,c_case_type,c_violation,c_violation_date,c_location,c_plea,c_plea_ent_by,c_status,c_so_no,c_deposit_amt,c_in_collection,c_installment_plan,j_finding,j_penalty,j_balance_due,j_date,j_due_on_date,j_branch
15034176,RA BELL PROPERTIES & INVESTMENTS LLC,"4773 N 29 ST, Milwaukee, WI 53209",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2015-06-10 11:40:00.000000,4563 N 50 ST,No Contest,Court,Active,DNS011538171,502,No,No,Guilty,502,502,2015-07-30,2015-09-28,1
15034183,E&G INVESTMENTS LLC,"3035 W JUNEAU AVE, MILWAUKEE, WI 53208",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-11-14 00:00:00.000000,2554 N 41 ST,No Contest,"elizabeth wren, RA",Closed,11197961,0,No,No,Guilty,680,0,2015-11-10,2016-01-11,1
15034185,CLUB KIDS IN DANGER SAVED CLUB KIDS INC,"2770 N 18TH ST, MILWAUKEE, WI 53206",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-08-19 00:00:00.000000,2770 N 18 ST,No Contest,Marcus Duke,Closed,11042811,0,No,No,Guilty,680,0,2015-10-27,2016-01-19,1
15034193,WELLS FARGO HOME MORTGAGE NA,"11200 W PARKLAND AVE, Milwaukee, WI 53224",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-24 00:00:00.000000,2026 N 39 ST,No Contest,Court,Closed,11160411,0,No,No,Guilty,10000,0,2015-07-30,2015-10-16,1
15034194,WISCONSIN RESIDENTIAL INVESTMENTS LLC,"4369 N 26th ST, MILWAUKEE, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-31 00:00:00.000000,4317 N 38 ST,No Contest,Debra Hoffman,Closed,11171662,0,No,No,Guilty,680,0,2015-10-27,2015-12-28,1
15034768,HENRY & JOYCE VALDEZ TRUST,"2015 S 12 ST, MILWAUKEE, WI 53204",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2015-05-28 11:30:00.000000,2013 S 12 ST,No Contest,Court,Active,DNS011516491,502,No,No,Guilty,502,502,2015-07-30,2015-09-28,1
15034769,HENRY & JOYCE VALDEZ TRUST,"2015 S 12 ST, MILWAUKEE, WI 53204",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2015-05-28 15:03:00.000000,2013 S 12 ST,No Contest,Court,Active,DNS011531031,691,No,No,Guilty,691,691,2015-07-30,2015-09-28,1
15034770,LISBON STREET LLC,"4845 S BROOKDALE DRV, GREENFIELD, WI 53228",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-20 00:00:00.000000,8341 W LISBON AVE,No Contest,Court,Active,11151301,0,No,No,Guilty,1980,1980,2015-07-30,2015-09-28,1
15034772,35TH STREET CONDOMINIUM ASSOCIATION LTD,"2331 N 39 ST, Milwaukee, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-04-22 00:00:00.000000,3501 W NORTH AVE,No Contest,Court,Closed,11452001,0,No,No,Guilty,580,0,2015-07-30,2015-09-28,1
15034775,H THREE INVESTMENTS LLC,"1606 W WALNUT ST, MILWAUKEE, WI 53205",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-27 00:00:00.000000,3216 W SENATOR AVE,No Contest,Court,Active,11169082,0,No,No,Guilty,1580,1580,2015-07-30,2015-09-28,1
15034780,RK & TK LLC,"1710 W CLARKE ST, Milwaukee, WI 53206",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2015-05-19 10:20:00.000000,2817 N 22 ST,No Contest,Court,Active,DNS011546051,502,No,No,Guilty,502,502,2015-07-30,2015-09-28,1
15034781,RK & TK LLC,"1710 W CLARKE ST, Milwaukee, WI 53206",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2015-05-19 10:20:00.000000,2817 N 22 ST,No Contest,Court,Active,DNS011552971,691,No,No,Guilty,691,691,2015-07-30,2015-09-28,1
15034783,MARSHALLS CONSULTING FIRM LLC,"826 Apt. 105 MAIN ST, RACINE, WI 53403",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2015-06-15 10:05:00.000000,2643 N 17 ST,No Contest,Court,Active,DNS011542051,691,No,No,Guilty,691,691,2015-08-06,2015-10-05,2
15034784,MARSHALLS CONSULTING FIRM LLC,"826 Apt. 105 MAIN ST, RACINE, WI 53403",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2015-06-15 10:00:00.000000,2643 N 17 ST,No Contest,Court,Active,DNS011542081,502,No,No,Guilty,502,502,2015-08-06,2015-10-05,2
15034788,KAJA HOLDINGS 2 LLC,"301 Apt. 1 S BEDFORD ST, MADISON, WI 53703",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-02-19 00:00:00.000000,3014 N 41 ST,No Contest,Court,Closed,11334701,0,No,No,Guilty,2430,0,2015-07-30,2015-09-28,1
15034959,RMS INVESTMENTS 2 LLC,"50 BAYER LN, WISCONSIN DELLS, WI 53965",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-08-18 00:00:00.000000,5037 N 49 ST,No Contest,Defense Attorney,Closed,11040061,0,No,No,Guilty,330,0,2015-10-06,2016-01-04,2
15034960,MITCHELL STREET GROUP LLC,"1497 N WISCONSIN ST, ELKHORN, WI 53121",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-21 00:00:00.000000,601 W HISTORIC MITCHELL ST,No Plea,,Closed,11153921,0,No,No,Dismissed without Prejudice,0,0,2015-08-06,2015-08-06,2
15034962,J&G PROPERTIES AND INVESTMENTS JM LLC,"8687 N 107 ST, Milwaukee, WI 53224",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-05-07 00:00:00.000000,3027 N HOLTON ST,No Contest,Defense Attorney,Closed,11493741,0,No,No,Guilty,2580,0,2015-10-15,2015-12-14,2
15035220,3501 W NORTH AVENUE LLC,"2331 N 39 ST, Milwaukee, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-05-15 00:00:00.000000,2225 N 35 ST,No Contest,Court,Closed,11498781,0,No,No,Guilty,380,0,2015-08-06,2015-10-05,2
15035561,BLUE LIGHT PROPERTIES LLC,"6825 W BROWN DEER #242442 RD, Milwaukee, WI 53224",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-17 00:00:00.000000,5446 N 37 ST,No Contest,"Nicholas Ruiz, RA",Closed,11156741,0,No,No,Guilty,280,0,2015-10-06,2015-12-07,2
15035568,MILWAUKEE HOME RENOVATIONS LLC,"P.O. BOX 16628, MILWAUKEE, WI 53216",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-07-07 00:00:00.000000,2673 N 44 ST,No Contest,Court,Active,10960091,0,No,No,Guilty,1580,500,2015-08-06,2016-10-17,2
15035570,AHMAD PROPERTIES LLC,"1955 W CAPITOL DRV, MILWAUKEE, WI 53206",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-09-10 00:00:00.000000,6005 W APPLETON AVE,No Contest,Court,Closed,11080572,0,No,No,Guilty,330,0,2015-08-06,2015-10-05,2
15035579,CAITLOGAN PROPERTIES LLC,"5365 N 60 ST, Milwaukee, WI 53218",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2015-06-15 09:30:00.000000,2126 N 35 ST,No Contest,Court,Active,DNS011550771,502,No,No,Guilty,502,502,2015-08-06,2015-10-05,2
15035580,JPMORGAN CHASE BANK NA,"3415 VISION DRV, COLUMBUS, OH 43219",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2015-06-22 11:00:00.000000,2471 N 45 ST,No Contest,Court,Closed,DNS011554941,502,No,No,Guilty,502,0,2015-08-06,2015-10-05,2
15035585,DTD LLC,"10781 WEST TWAIN AVE, LAS VEGAS, NV 89135",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-27 00:00:00.000000,3626 N 6 ST,No Contest,Defense Attorney,Closed,11162661,0,No,No,Guilty,1630,0,2015-10-15,2015-12-14,2
15036066,H THREE INVESTMENTS LLC,"1606 W WALNUT ST, MILWAUKEE, WI 53205",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-06-27 00:00:00.000000,4335 N 14 ST,No Contest,Court,Active,10950111,0,No,No,Guilty,3680,3680,2015-08-13,2015-10-13,3
15036069,NATIONAL21 LLC,"2314 S 133RD ST, NEW BERLIN, WI 53151",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-09-09 00:00:00.000000,2127 W NATIONAL AVE,No Contest,Defense Attorney,Closed,11080051,0,No,No,Guilty,380,0,2016-02-16,2016-05-16,3
15036070,PBR PROPERTIES LLC,"8577 S 68TH ST, FRANKLIN, WI 53132",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-02-27 00:00:00.000000,2204 W HOPKINS ST,No Contest,Daniel Jardon,Closed,11350991,0,No,No,Guilty,2000,0,2015-10-15,2016-03-14,3
15036075,GLENDALE ESTATES LLC,"11827 W FOND DU LAC AVE, Milwaukee, WI 53224",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-05-05 00:00:00.000000,3112 W GLENDALE AVE,No Contest,Court,Active,11474411,0,No,No,Guilty,480,480,2015-08-13,2015-10-13,3
15036082,BIG FISH CAPITAL LLC,"306 HIGH ST, PEWAUKEE, WI 53072",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-09-08 00:00:00.000000,956 N 35 ST,No Contest,"Kent Wixom, RA",Closed,11077771,0,No,No,Guilty,580,0,2015-11-24,2016-01-25,3
15036090,DEUTSCHE BANK NATIONAL TRUST,"888 E WALNUT ST, PASADENA, CA 91101",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2015-06-26 12:00:00.000000,3301 W CHERRY ST,No Contest,Defense Attorney,Active,DNS011565161,691,Yes,No,Guilty,741,741,2016-02-16,2016-05-16,3
15036091,DEUTSCHE BANK NATIONAL TRUST,"888 E WALNUT ST, PASADENA, CA 91101",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2015-06-26 12:00:00.000000,3301 W CHERRY ST,No Plea,,Closed,DNS011565071,502,No,No,Dismissed without Prejudice,0,0,2015-09-03,2015-09-03,3
15036092,LJ KEOGH LLC,"6907 W FLORIST AVE, Milwaukee, WI 53218",Municipal citation,"Ordinance 200-24-1, Building Permit Required",2015-06-18 12:17:00.000000,2675 N 52 ST,No Contest,Court,Active,DNS011552601,439,No,No,Guilty,439,439,2015-08-13,2015-10-12,3
15036495,TKO HOLDINGS LLC,"6650 Apt. D251 W STATE ST, Milwaukee, WI 53213",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-09-09 00:00:00.000000,3221 N 1 ST,No Contest,Keith Cheesman,Closed,11083151,0,No,No,Guilty,1480,0,2015-11-24,2016-04-22,1
15036496,735 ODS PROPERTIES LLC,"633 E NORTH ST, WAUKESHA, WI 53188",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-02-11 00:00:00.000000,733 S 31 ST,No Contest,Court,Active,11320591,0,No,No,Guilty,1250,1250,2015-08-27,2015-10-26,1
15036497,WISCONSIN RESIDENTIAL INVESTMENTS ONE LL,"4045 S BRUST AVE, Milwaukee, WI 53232",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-27 00:00:00.000000,2135 N 37 ST,No Contest,"Debra Hoffman, RA",Active,11162881,0,Yes,No,Guilty,3280,3280,2015-10-15,2016-01-13,3
15036498,SAMER REAL ESTATE LLC,"1721 W ASPIN ST, MILWAUKEE, WI 53211",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-03 00:00:00.000000,2800 W LISBON AVE,No Contest,Court,Closed,11353591,0,No,No,Guilty,580,0,2015-08-13,2015-10-12,3
15036499,NICOLET LEGACY LLC,"W340N4811 ROAD O, NASHOTAH, WI 53058",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-04-21 00:00:00.000000,1143 W WINDLAKE AVE,No Contest,Julie Quinette,Closed,11449301,0,No,No,Guilty,350,0,2015-10-27,2015-12-28,1
15036510,SECOND PROPERTY DEVELOPEMENT LLC,"743 N 25TH ST, MILWAUKEE, WI 53233",Municipal citation,"Ordinance 66-22-1-a, Create/Knowing Allow Lead-Based Nuisance",2015-06-17 13:00:00.000000,2732 N 35TH ST,No Contest,Defendant,Closed,61556552,791,No,No,Dismissed without Prejudice,0,0,2015-10-06,2015-10-06,2
15036511,CHARITY PROPERTIES LLC,"942 N 29TH ST, MILWAUKEE, WI 53208",Municipal citation,"Ordinance 66-22-1-a, Create/Knowing Allow Lead-Based Nuisance",2015-06-02 09:00:00.000000,2552 N 21ST ST,No Contest,Court,Active,61556316,791,No,No,Guilty,791,791,2015-08-06,2015-10-05,2
15036512,AAA MILWAUKEE ENTERRPISES LLC,"4156 N STOWELL AVE, SHOREWOOD, WI 53211",Municipal citation,"Ordinance 66-22-1-a, Create/Knowing Allow Lead-Based Nuisance",2015-06-02 10:30:00.000000,2744A N BUFFUM,No Contest,"Roman Czubek, RA",Closed,61556342,791,No,No,Guilty,791,0,2015-10-06,2015-12-07,2
15036513,AAA MILWAUKEE ENTERRPISES LLC,"4156 N STOWELL AVE, SHOREWOOD, WI 53211",Municipal citation,"Ordinance 66-22-1-a, Create/Knowing Allow Lead-Based Nuisance",2015-06-02 10:30:00.000000,2744A N BUFFUM ST,No Contest,"Roman Czubek, RA",Closed,61556353,791,No,No,Guilty,791,0,2015-10-06,2015-12-07,2
15036673,EA TOW TRANSPORT INC,"N70 W25277 INDIAN GRASS LAN, SUSSEX, WI 53089",Traffic citation,"Statute 341.04(1), Non-Registration of Vehicle",2015-06-12 16:10:00.000000,SILVER SPRING DR W / 118TH ST N,No Contest,Elias Arana,Closed,B0031463,187,No,No,Guilty,95,0,2015-09-25,2015-09-25,1
15036674,EA TOW TRANSPORT INC,"N70 W25277 INDIAN GRASS LAN, SUSSEX, WI 53089",Traffic citation,"Statute 342.15(2), Transferee Fail/Apply New Vehicle Title",2015-06-12 16:10:00.000000,SILVER SPRING DR W / 118TH ST N,No Plea,,Closed,B0031474,98.8,No,No,Dismissed without Prejudice,20,0,2015-09-25,2015-09-25,1
15036675,PRIME FURNITURE WHOLESALE LLC,"205 W VOGEL AVE, MILWAUKEE, WI 53207",Traffic citation,"Statute 341.15(2), Improperly Attached License Plates",2015-06-15 16:50:00.000000,S 13TH ST / W KLEIN AVE,No Contest,Court,Closed,S5798192,73.6,No,No,Guilty,73.6,0,2015-07-31,2015-09-29,1
15036680,ARANDAS AUTO BODY AND SALES LLC,"2301 W FOREST HOME AVE, MILWAUKEE, WI 53215",Traffic citation,"Statute 344.62(1), Operate Motor Vehicle without Insurance",2015-06-22 15:16:00.000000,W JUNEAU AVE / N 35TH ST,No Plea,,Closed,S5798376,124,No,No,Dismissed without Prejudice,20,0,2015-08-20,2015-08-20,2
15036696,GERALD KRAUSE ENTERPRISES,"11125 W HEATHER AVE, MILWAUKEE, WI 53224",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-06-22 10:53:00.000000,SB / W VANCE PL,No Contest,Court,Closed,I1017995,124,No,No,Guilty,124,0,2015-08-07,2015-10-06,2
15036697,GERALD KRAUSE ENTERPRISES,"11125 W HEATHER AVE, MILWAUKEE, WI 53224",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-06-22 10:53:00.000000,SB / W VANCE PL,No Contest,Court,Closed,I1018006,161.8,No,No,Guilty,161.8,0,2015-08-07,2015-10-06,2
15036711,LEVELHEADED MUDJACKERS LLC,"330 N 67TH ST, MILWAUKEE, WI 53213",Traffic citation,"Statute TR327.03(3), Fed Reg/Safety - General",2015-06-20 13:51:00.000000,PARKING LOT / W MARION ST,No Plea,,Closed,S2216863,124,No,No,Dismissed without Prejudice,0,0,2015-08-07,2015-08-07,2
15036712,LEVELHEADED MUDJACKERS LLC,"330 N 67TH ST, MILWAUKEE, WI 53213",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-06-20 13:51:00.000000,PARKING LOT / W MARION ST,No Contest,Sam Abraham,Closed,S2216874,161.8,No,No,Guilty,161.8,0,2015-08-07,2015-11-05,2
15036713,LEVELHEADED MUDJACKERS LLC,"330 N 67TH ST, MILWAUKEE, WI 53213",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-06-20 13:51:00.000000,PARKING LOT / W MARION ST,No Contest,Sam Abraham,Closed,S2216885,98.8,No,No,Guilty,98.8,0,2015-08-07,2015-11-05,2
15036726,SELZER ORNST INC,"6222 W STATE ST, MILWAUKEE, WI 53213",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-06-18 09:57:00.000000,W STATE ST / HAWLEY ROAD CONNECTOR,No Contest,Court,Closed,B2297385,124,No,No,Guilty,124,0,2015-08-07,2015-10-06,2
15036727,SELZER ORNST INC,"6222 W STATE ST, MILWAUKEE, WI 53213",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-06-18 09:57:00.000000,W STATE ST / HAWLEY ROAD CONNECTOR,No Contest,Court,Closed,B2297396,161.8,No,No,Guilty,161.8,0,2015-08-07,2015-10-06,2
15036728,SELZER ORNST INC,"6222 W STATE ST, MILWAUKEE, WI 53213",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-06-18 09:57:00.000000,W STATE ST / HAWLEY ROAD CONNECTOR,No Contest,Court,Closed,B2297400,161.8,No,No,Guilty,161.8,0,2015-08-07,2015-10-06,2
15036754,ENTERPRISING IDEAS INCORPORATED,"12300 W BOBOLINK AVE, MILWAUKEE, WI 53225",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-09-10 00:00:00.000000,3236 N 23 ST,No Contest,"Sott Fanken, RA",Closed,11080951,0,No,No,Guilty,1380,0,2015-11-02,2016-06-27,3
15036773,OTT PROPERTIES LLC,"202 W FOX DALE RD, GLENDALE, WI 53217",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-25 00:00:00.000000,3423 N 8 ST,No Contest,"Christopher J Ott, RA",Active,11394161,0,Yes,No,Guilty,1980,1980,2016-01-12,2016-04-11,2
15036982,BANK OF AMERICA,"16001 N DALLAS PKY, ADDISON, TX 75001",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2015-07-07 11:00:00.000000,6715 N 53 ST,No Contest,Defense Attorney,Closed,DNS011578641,502,No,No,Dismissed without Prejudice,0,0,2015-10-29,2015-10-29,2
15037231,THE HAGEN REVOCABLE LIVING TRUST,"4141 S REGAL MANOR CRT, NEW BERLIN, WI 53151",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-11-05 00:00:00.000000,2744 N 47 ST,No Contest,Defendant,Closed,11182243,0,No,No,Guilty,1730,0,2015-12-22,2016-02-22,1
15037240,LAKE BOUND PROPERTIES I LLC,"15780 MARK DRV, BROOKFIELD, WI 53005",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-11-10 00:00:00.000000,4627 N 27 ST,No Contest,Court,Closed,11186091,0,No,No,Guilty,280,0,2015-08-27,2015-10-26,1
15037241,PLK PROPERTY MANAGEMENT LLC,"13050 W BLUEMOUND RD, ELM GROVE, WI 53122",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-18 00:00:00.000000,3915 N 13 ST,No Contest,Court,Active,11378931,0,No,No,Guilty,10000,10000,2015-08-27,2015-10-26,1
15037242,GEORGE HOMES LLC,"N95W16975 Apt. 3 FALLS PKY, MENOMONEE FALLS, WI 53051",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-04-24 00:00:00.000000,8636 N 106 ST,No Contest,Court,Closed,11453581,0,No,No,Guilty,285,0,2015-08-27,2015-10-26,1
15037445,OCJP LLC,"8687 N 107TH ST, MILWAUKEE, WI 53224",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2015-07-10 09:58:00.000000,2935 N HOLTON ST,Not Guilty,Defense Attorney,Closed,DNS011586351,502,No,No,Dismissed without Prejudice,0,0,2015-11-12,2015-11-12,3
15037446,OCJP LLC,"8687 N 107TH ST, MILWAUKEE, WI 53224",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2015-07-10 09:58:00.000000,2935 N HOLTON ST,No Contest,Court,Closed,DNS011586461,691,No,No,Guilty,691,0,2015-11-05,2016-01-04,3
15037447,J&G PROPERTIES AND INVESTMENTS JM LLC,"8687 N 107 ST, Milwaukee, WI 53224",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2015-07-10 09:38:00.000000,3027 N HOLTON ST,No Plea,,Closed,DNS011586251,502,No,No,Dismissed without Prejudice,0,0,2015-11-05,2015-11-05,3
15037448,J&G PROPERTIES AND INVESTMENTS JM LLC,"8687 N 107 ST, Milwaukee, WI 53224",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2015-07-10 09:38:00.000000,3027 N HOLTON ST,No Contest,Court,Closed,DNS011586271,691,No,No,Guilty,691,0,2015-11-05,2016-01-04,3
15037582,IGLESIA DEL DIOS VIVO COLUMNA Y APOYO DE,"1310 S 16 ST, MILWAUKEE, WI 53204",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-09-24 00:00:00.000000,1310 S CESAR E CHAVEZ DRV,No Contest,Defendant,Closed,11114331,0,No,No,Guilty,150,0,2015-08-20,2015-11-18,2
15037587,ILO CORPORATION,"P.O. BOX 100804, MILWAUKEE, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-11-12 00:00:00.000000,3324 N 24 PL,No Contest,Court,Closed,11195921,0,No,No,Guilty,2700,0,2015-08-20,2015-10-21,3
15037590,KERSMTY LLC,"9040 W SILVER SPRING DRV, MILWAUKEE, WI 53225",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-26 00:00:00.000000,923 S CESAR E CHAVEZ DRV,No Contest,Court,Active,11400901,0,No,No,Guilty,380,380,2015-08-20,2015-10-19,2
15037591,NEW LAND ENTERPRISES LLC,"1840 Apt. #203 N FARWELL AVE, MILWAUKEE, WI 53203",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-11-08 00:00:00.000000,1840 N FARWELL AVE,No Contest,Vladimir Shuk,Closed,10569041,0,No,No,Guilty,280,0,2016-01-12,2016-04-11,2
15038126,JOOB INC,"W299S10545 PHANTOM WOODS RD, MUKWONAGO, WI 53149",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-01-05 00:00:00.000000,1802 S 17 ST,No Contest,Court,Active,11266091,0,No,No,Guilty,1230,1230,2015-08-27,2015-10-26,1
15038127,DAHLS SERVICES LLC,"1025 E STONEGATE DRV, OAK CREEK, WI 53154",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-04-13 00:00:00.000000,1550 E IRVING PL,No Contest,Jason Dahl,Closed,11427211,0,No,No,Guilty,280,0,2015-12-22,2016-02-22,1
15038128,SMARTASSETS LLC,"W340S9285 CORNER CRT, EAGLE, WI 53119",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-04-13 00:00:00.000000,1550 E IRVING PL,No Contest,RA,Closed,11427211,0,No,No,Guilty,335,0,2015-12-22,2016-02-22,1
15038133,3304 LLC,"2624 W GREENFIELD AVE, Milwaukee, WI 53204",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-31 00:00:00.000000,910 W GREENFIELD AVE,No Contest,Jose Sanchez,Closed,11176341,0,No,No,Guilty,1280,0,2015-10-27,2015-12-28,1
15038496,FN HOUSING LLC,"1442 Apt. 206 N FARWELL AVE, Milwaukee, WI 53202",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2015-07-10 10:58:00.000000,2834 N 5 ST,No Contest,Court,Closed,DNS011586881,691,No,No,Guilty,691,0,2015-08-27,2015-10-26,1
15038497,FN HOUSING LLC,"1442 Apt. 206 N FARWELL AVE, Milwaukee, WI 53202",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2015-07-10 10:58:00.000000,2834 N 5 ST,No Contest,Court,Closed,DNS011586851,502,No,No,Guilty,502,0,2015-08-27,2015-10-26,1
15038508,GLOBAL INNOVATIONS INVENTIONS & MANAGEME,"4744 N 54 ST, Milwaukee, WI 53218",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2015-07-13 10:50:00.000000,2840 N 37 ST,No Contest,Court,Active,DNS011588741,502,No,No,Guilty,502,502,2015-08-27,2015-10-26,1
